,latitude,longitude,address,ward_id
77,19.15823098000004,72.93480833000007,"Sonapur, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S
78,19.163992113000063,72.93615200100004,"T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400082, India",S
79,19.15105310000007,72.93590310000008,"Gaon Devi mandir, Milind Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400078, India",S
80,19.158754357000078,72.92865383400004,"Duck Line Road, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400 078, India",S
81,19.13117905000007,72.93502045000008,"Aniket Nursing Home, Veer Savarkar Road, Chhatrapati Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400042, India",S
82,19.124386924000078,72.91879652000006,"Ramabai Ambedkar Nagar, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40076, India",S
83,19.11762580000004,72.93276860000003,"S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400083, India",S
84,19.135759767000025,72.93830499300003,"auto parking road, Kanjur Village, S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400042, India",S
85,19.12014080000006,72.92926630000005,"S Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400083, India",S
86,19.165588204000073,72.95062667900004,"Indira Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 40081, India",T
87,19.166010079000046,72.93510986200005,"Phase-II, Goregaon Mulund Link Road, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400082, India",T
88,19.166543250000075,72.95051435000005,"Suyog Hospital and Iccu, Pandit Jawaharlal Nehru Road, Vaithara Nagar, T Ward, Zone 6, Mumbai, Mumbai Suburban, Maharashtra, 400080, India",T
89,19.240900619000058,72.85999383000006,"Shivaji Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400068, India",R/N
90,19.257301175000066,72.87505035500004,"Vaishali Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 401202, India",R/N
91,19.255452959000024,72.86739020700003,"Dyanmudra, C S Link Road, Vaishali Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400068, India",R/N
92,19.239500216000067,72.86063629500006,"D N Dube Road, Shivaji Nagar, R/N Ward, Zone 4, Mumbai, Mumbai Suburban, Maharashtra, 400068, India",R/N
